stratum,major,minor,longitude,latitude,station
427,15,9,-61.88722222,48.06361111,3576
427,15,10,-61.85388889,48.06361111,3577
427,16,1,-61.82194444,48.01972222,3578
427,16,2,-61.85138889,48.02333333,3579
427,16,3,-61.88361111,48.02138889,3580
427,16,4,-61.91277778,48.02083333,3581
427,16,5,-61.94888889,48.01972222,3582
427,16,6,-61.9525,47.97666667,3583
427,16,7,-61.91805556,47.97666667,3584
427,16,8,-61.88722222,47.97833333,3585
427,16,9,-61.85666667,47.98027778,3586
427,16,10,-61.81833333,47.9775,3587
427,17,1,-61.95777778,47.93888889,3588
427,17,2,-61.92055556,47.93888889,3589
427,17,3,-61.92055556,47.89638889,3590
427,17,4,-61.90527778,47.86277778,3591
427,17,5,-61.88472222,47.89916667,3592
427,17,6,-61.88722222,47.93888889,3593
427,17,7,-61.85277778,47.93777778,3594
427,17,8,-61.85388889,47.89722222,3595
427,17,9,-61.82083333,47.89833333,3596
427,17,10,-61.81944444,47.93444444,3597
427,18,1,-61.85138889,47.85833333,3598
427,18,2,-61.81833333,47.85916667,3599
427,18,3,-61.7875,47.85666667,3600
427,18,4,-61.75527778,47.85416667,3601
427,18,5,-61.71833333,47.855,3602
427,18,6,-61.68361111,47.855,3603
427,18,7,-61.65416667,47.85666667,3604
427,18,8,-61.65166667,47.81444444,3605
427,18,9,-61.6825,47.81777778,3606
427,18,10,-61.73611111,47.82138889,3607
427,19,1,-61.65166667,47.93972222,3608
427,19,2,-61.6825,47.93972222,3609
427,19,3,-61.71694444,47.93888889,3610
427,19,4,-61.75027778,47.93694444,3611
427,19,5,-61.785,47.93972222,3612
427,19,6,-61.78611111,47.89833333,3613
427,19,7,-61.75027778,47.89833333,3614
427,19,8,-61.71833333,47.89722222,3615
427,19,9,-61.68361111,47.9,3616
427,19,10,-61.64916667,47.90083333,3617
427,20,1,-61.65416667,48.01972222,3618
427,20,2,-61.685,48.01805556,3619
427,20,3,-61.71694444,48.01972222,3620
427,20,4,-61.75277778,48.01972222,3621
427,20,5,-61.78611111,48.01972222,3622
427,20,6,-61.78611111,47.97916667,3623
427,20,7,-61.75527778,47.98111111,3624
427,20,8,-61.71972222,47.98277778,3625
427,20,9,-61.685,47.98277778,3626
427,20,10,-61.65027778,47.98277778,3627
427,21,1,-61.61583333,48.10166667,3628
427,21,2,-61.66333333,48.09305556,3629
427,21,3,-61.7375,48.09222222,3630
427,21,4,-61.7875,48.105,3631
427,21,5,-61.82194444,48.06277778,3632
427,21,6,-61.78611111,48.05861111,3633
427,21,7,-61.75666667,48.06194444,3634
427,21,8,-61.71833333,48.06027778,3635
427,21,9,-61.68361111,48.06277778,3636
427,21,10,-61.65305556,48.06722222,3637
427,22,1,-61.58388889,48.10083333,3638
427,22,2,-61.61722222,48.05611111,3639
427,22,3,-61.585,48.06111111,3640
427,22,4,-61.58638889,48.01972222,3641
427,22,5,-61.61833333,48.02416667,3642
427,22,6,-61.62361111,47.98277778,3643
427,22,7,-61.58638889,47.98527778,3644
427,22,8,-61.585,47.93527778,3645
427,22,9,-61.55444444,47.93972222,3646
427,22,10,-61.51861111,47.94055556,3647
427,23,1,-61.61194444,47.81944444,3648
427,23,2,-61.61972222,47.85138889,3649
427,23,3,-61.58138889,47.85138889,3650
427,23,4,-61.55444444,47.85833333,3651
427,23,5,-61.51972222,47.86527778,3652
427,23,6,-61.51611111,47.89555556,3653
427,23,7,-61.54916667,47.90166667,3654
427,23,8,-61.5825,47.89916667,3655
427,23,9,-61.61722222,47.89916667,3656
427,23,10,-61.62361111,47.94305556,3657
427,24,1,-61.48277778,47.93777778,3658
427,24,2,-61.45333333,47.93972222,3659
427,24,3,-61.42138889,47.94138889,3660
427,24,4,-61.39055556,47.94138889,3661
427,24,5,-61.39166667,47.9,3662
427,24,6,-61.425,47.9,3663
427,24,7,-61.45583333,47.90083333,3664
427,24,8,-61.48666667,47.9,3665
427,24,9,-61.47,47.86888889,3666
427,24,10,-61.40583333,47.86888889,3667
427,25,1,-61.42388889,48.0225,3668
427,25,2,-61.45194444,48.02333333,3669
427,25,3,-61.48277778,48.02138889,3670
427,25,4,-61.51972222,48.02138889,3671
427,25,5,-61.54916667,48.02138889,3672
427,25,6,-61.55444444,47.98111111,3673
427,25,7,-61.51972222,47.98111111,3674
427,25,8,-61.48388889,47.98111111,3675
427,25,9,-61.45194444,47.98194444,3676
427,25,10,-61.42388889,47.98027778,3677
427,26,1,-61.55055556,48.09888889,3678
427,26,2,-61.51722222,48.09833333,3679
427,26,3,-61.48777778,48.09638889,3680
427,26,4,-61.44055556,48.09555556,3681
427,26,5,-61.38805556,48.06555556,3682
427,26,6,-61.42,48.06361111,3683
427,26,7,-61.45333333,48.06361111,3684
427,26,8,-61.48388889,48.06194444,3685
427,26,9,-61.51611111,48.06277778,3686
427,26,10,-61.55194444,48.06277778,3687
427,27,1,-61.31,48.05416667,3688
427,27,2,-61.35861111,48.05777778,3689
427,27,3,-61.38916667,48.01972222,3690
427,27,4,-61.35722222,48.02083333,3691
427,27,5,-61.32138889,48.02333333,3692
427,27,6,-61.29083333,48.02416667,3693
427,27,7,-61.28805556,47.98527778,3694
427,27,8,-61.32,47.98194444,3695
427,27,9,-61.35333333,47.98277778,3696
427,27,10,-61.38916667,47.98277778,3697
427,28,1,-61.25611111,47.93972222,3698
427,28,2,-61.28555556,47.93777778,3699
427,28,3,-61.32,47.94138889,3700
427,28,4,-61.35472222,47.94055556,3701
427,28,5,-61.35611111,47.90166667,3702
427,28,6,-61.32277778,47.90166667,3703
427,28,7,-61.28944444,47.90166667,3704
427,28,8,-61.25361111,47.90416667,3705
427,28,9,-61.27138889,47.86972222,3706
427,28,10,-61.34444444,47.86972222,3707
427,29,1,-61.12027778,47.94055556,3708
427,29,2,-61.14722222,47.94055556,3709
427,29,3,-61.18583333,47.93972222,3710
427,29,4,-61.22527778,47.93777778,3711
427,29,5,-61.22527778,47.9,3712
427,29,6,-61.18944444,47.89916667,3713
427,29,7,-61.15111111,47.90083333,3714
427,29,8,-61.11916667,47.90083333,3715
427,29,9,-61.16527778,47.87138889,3716
427,30,1,-61.19333333,48.01972222,3717
427,30,2,-61.22527778,48.01722222,3718
427,30,3,-61.2575,48.02138889,3719
427,30,4,-61.2575,47.97833333,3720
427,30,5,-61.22277778,47.97916667,3721
427,30,6,-61.18944444,47.97916667,3722
427,30,7,-61.14972222,47.98277778,3723
427,30,8,-61.12027778,47.98194444,3724
427,30,9,-61.07555556,47.9775,3725
427,30,10,-61.08722222,47.9475,3726
428,1,1,-61.64638889,47.75138889,3727
428,1,2,-61.6875,47.73583333,3728
428,1,3,-61.67333333,47.695,3729
428,1,4,-61.6875,47.65777778,3730
428,1,5,-61.72083333,47.65083333,3731
428,1,6,-61.72083333,47.68972222,3732
428,1,7,-61.71694444,47.73666667,3733
428,1,8,-61.75138889,47.72972222,3734
428,1,9,-61.75277778,47.68888889,3735
428,1,10,-61.75666667,47.64888889,3736
428,2,1,-61.795,47.72166667,3737
428,2,2,-61.7875,47.68638889,3738
428,2,3,-61.7875,47.64722222,3739
428,2,4,-61.82083333,47.65,3740
428,2,5,-61.83472222,47.68638889,3741
428,2,6,-61.85527778,47.64638889,3742
428,2,7,-61.88472222,47.65083333,3743
428,2,8,-61.91555556,47.65,3744
428,2,9,-61.95527778,47.64888889,3745
428,2,10,-61.98083333,47.63944444,3746
428,3,1,-61.75138889,47.61611111,3747
428,3,2,-61.78611111,47.60388889,3748
428,3,3,-61.82083333,47.60388889,3749
428,3,4,-61.85138889,47.60305556,3750
428,3,5,-61.84888889,47.5725,3751
428,3,6,-61.88611111,47.56305556,3752
428,3,7,-61.88611111,47.60222222,3753
428,3,8,-61.92055556,47.60472222,3754
428,3,9,-61.91666667,47.56472222,3755
428,3,10,-61.93722222,47.52305556,3756
428,4,1,-61.9525,47.60388889,3757
428,4,2,-61.98472222,47.60027778,3758
428,4,3,-62.02055556,47.60222222,3759
428,4,4,-62.06138889,47.60138889,3760
428,4,5,-62.08444444,47.55972222,3761
428,4,6,-62.05888889,47.56138889,3762
428,4,7,-62.01777778,47.56305556,3763
428,4,8,-61.98722222,47.56305556,3764
428,4,9,-61.95527778,47.56388889,3765
428,4,10,-61.98972222,47.51277778,3766
428,5,1,-62.08972222,47.51888889,3767
428,5,2,-62.0575,47.51777778,3768
428,5,3,-62.02305556,47.51527778,3769
428,5,4,-62.01916667,47.48055556,3770
428,5,5,-62.05388889,47.48055556,3771
428,5,6,-62.08833333,47.48055556,3772
428,5,7,-62.11916667,47.47361111,3773
428,5,8,-62.12944444,47.43611111,3774
428,5,9,-62.08972222,47.43972222,3775
428,5,10,-62.0475,47.4475,3776
428,6,1,-62.09222222,47.40916667,3777
428,6,2,-62.11916667,47.40472222,3778
428,6,3,-62.15361111,47.39944444,3779
428,6,4,-62.14722222,47.36361111,3780
428,6,5,-62.19222222,47.35416667,3781
428,6,6,-62.18694444,47.32361111,3782
428,6,7,-62.22277778,47.31666667,3783
429,1,1,-62.31361111,47.14916667,3784
429,1,2,-62.35333333,47.14638889,3785
429,1,3,-62.35833333,47.1125,3786
429,1,4,-62.38527778,47.10194444,3787
429,1,5,-62.38638889,47.14555556,3788
429,1,6,-62.41972222,47.14833333,3789
429,1,7,-62.41972222,47.10361111,3790
429,1,8,-62.41972222,47.07027778,3791
429,1,9,-62.45055556,47.06583333,3792
429,1,10,-62.44916667,47.10361111,3793
429,2,1,-62.45305556,47.1475,3794
429,2,2,-62.485,47.14555556,3795
429,2,3,-62.52361111,47.1475,3796
429,2,4,-62.52222222,47.10361111,3797
429,2,5,-62.48638889,47.10111111,3798
429,2,6,-62.48388889,47.06333333,3799
429,2,7,-62.52222222,47.06333333,3800
429,2,8,-62.52361111,47.02111111,3801
429,2,9,-62.48111111,47.0325,3802
429,2,10,-62.52222222,46.99055556,3803
429,3,1,-62.69111111,47.14638889,3804
429,3,2,-62.65138889,47.14472222,3805
429,3,3,-62.61694444,47.14555556,3806
429,3,4,-62.585,47.14305556,3807
429,3,5,-62.55416667,47.14638889,3808
429,3,6,-62.55666667,47.1,3809
429,3,7,-62.58611111,47.10111111,3810
429,3,8,-62.61944444,47.10194444,3811
429,3,9,-62.65027778,47.10194444,3812
429,3,10,-62.68611111,47.10277778,3813
429,4,1,-62.68861111,47.06333333,3814
429,4,2,-62.65138889,47.0625,3815
429,4,3,-62.61694444,47.06333333,3816
429,4,4,-62.58611111,47.06416667,3817
429,4,5,-62.55416667,47.0625,3818
429,4,6,-62.55416667,47.01777778,3819
429,4,7,-62.5875,47.01777778,3820
429,4,8,-62.62194444,47.01861111,3821
429,4,9,-62.65138889,47.01861111,3822
429,4,10,-62.68472222,47.01944444,3823
429,5,1,-62.68722222,46.97555556,3824
429,5,2,-62.65277778,46.97555556,3825
429,5,3,-62.61416667,46.97638889,3826
429,5,4,-62.585,46.97916667,3827
429,5,5,-62.55277778,46.98166667,3828
429,5,6,-62.585,46.94666667,3829
429,5,7,-62.61944444,46.93694444,3830
429,5,8,-62.65027778,46.93611111,3831
429,5,9,-62.68722222,46.93777778,3832
429,5,10,-62.64888889,46.90083333,3833
429,6,1,-62.78583333,46.89472222,3834
429,6,2,-62.7525,46.89305556,3835
429,6,3,-62.72583333,46.89472222,3836
429,6,4,-62.68861111,46.89555556,3837
429,6,5,-62.6925,46.86666667,3838
429,6,6,-62.72305556,46.85944444,3839
429,6,7,-62.75388889,46.85777778,3840
429,6,8,-62.78833333,46.85777778,3841
429,6,9,-62.79111111,46.80861111,3842
429,6,10,-62.75388889,46.82083333,3843
429,7,1,-62.85611111,46.89555556,3844
429,7,2,-62.82305556,46.89472222,3845
429,7,3,-62.82166667,46.8525,3846
429,7,4,-62.8575,46.855,3847
429,7,5,-62.8575,46.80861111,3848
429,7,6,-62.82305556,46.80916667,3849
429,7,7,-62.82166667,46.77861111,3850
429,7,8,-62.8575,46.77666667,3851
429,7,9,-62.87527778,46.73361111,3852
429,7,10,-62.91888889,46.72833333,3853
429,8,1,-62.85888889,46.97833333,3854
429,8,2,-62.82027778,46.97638889,3855
429,8,3,-62.78833333,46.97833333,3856
429,8,4,-62.755,46.97638889,3857
429,8,5,-62.72166667,46.97916667,3858
429,8,6,-62.72444444,46.93416667,3859
429,8,7,-62.75638889,46.93694444,3860
429,8,8,-62.78722222,46.93527778,3861
429,8,9,-62.82027778,46.93694444,3862
429,8,10,-62.855,46.93777778,3863
429,9,1,-62.85611111,47.06333333,3864
429,9,2,-62.82027778,47.06138889,3865
429,9,3,-62.78472222,47.0625,3866
429,9,4,-62.75638889,47.06333333,3867
429,9,5,-62.72055556,47.06138889,3868
429,9,6,-62.72444444,47.02222222,3869
429,9,7,-62.75388889,47.02305556,3870
429,9,8,-62.78722222,47.02111111,3871
429,9,9,-62.81916667,47.02222222,3872
429,9,10,-62.85611111,47.02305556,3873
429,10,1,-62.85611111,47.14555556,3874
429,10,2,-62.81916667,47.1475,3875
429,10,3,-62.78833333,47.1475,3876
429,10,4,-62.7525,47.14555556,3877
429,10,5,-62.72583333,47.14638889,3878
429,10,6,-62.72444444,47.10111111,3879
429,10,7,-62.755,47.10194444,3880
429,10,8,-62.78722222,47.10277778,3881
429,10,9,-62.81916667,47.10194444,3882
429,10,10,-62.8575,47.10194444,3883
429,11,1,-63.0175,47.1475,3884
429,11,2,-62.98027778,47.14388889,3885
429,11,3,-62.95083333,47.14555556,3886
429,11,4,-62.91888889,47.14388889,3887
429,11,5,-62.89083333,47.14638889,3888
429,11,6,-62.89083333,47.09916667,3889
429,11,7,-62.91888889,47.10194444,3890
429,11,8,-62.95083333,47.10277778,3891
429,11,9,-62.98027778,47.10194444,3892
429,11,10,-63.02,47.10277778,3893
429,12,1,-63.0175,47.06333333,3894
429,12,2,-62.97777778,47.0625,3895
429,12,3,-62.95222222,47.0625,3896
429,12,4,-62.91888889,47.06138889,3897
429,12,5,-62.89222222,47.06138889,3898
429,12,6,-62.89083333,47.01777778,3899
429,12,7,-62.92277778,47.01777778,3900
429,12,8,-62.95472222,47.01861111,3901
429,12,9,-62.98277778,47.02027778,3902
429,12,10,-63.02,47.02222222,3903
429,13,1,-63.02,46.97638889,3904
429,13,2,-62.98027778,46.97722222,3905
429,13,3,-62.95222222,46.97722222,3906
429,13,4,-62.91888889,46.97555556,3907
429,13,5,-62.88944444,46.97555556,3908
429,13,6,-62.88833333,46.93416667,3909
429,13,7,-62.91888889,46.93527778,3910
429,13,8,-62.95222222,46.93527778,3911
429,13,9,-62.98166667,46.93611111,3912
429,13,10,-63.02138889,46.93694444,3913
429,14,1,-63.02138889,46.89638889,3914
429,14,2,-62.98166667,46.89388889,3915
429,14,3,-62.95222222,46.89388889,3916
429,14,4,-62.92027778,46.89472222,3917
429,14,5,-62.89083333,46.89472222,3918
429,14,6,-62.89083333,46.84972222,3919
429,14,7,-62.92027778,46.8525,3920
429,14,8,-62.95222222,46.85333333,3921
429,14,9,-62.98277778,46.85333333,3922
429,14,10,-63.02,46.85611111,3923
429,15,1,-63.02,46.80861111,3924
429,15,2,-62.98277778,46.80666667,3925
429,15,3,-62.95361111,46.80916667,3926
429,15,4,-62.92027778,46.80861111,3927
429,15,5,-62.89222222,46.80916667,3928
429,15,6,-62.89083333,46.76888889,3929
429,15,7,-62.92138889,46.76972222,3930
429,15,8,-62.95222222,46.76888889,3931
429,15,9,-62.98277778,46.76777778,3932
429,15,10,-63.0225,46.76972222,3933
429,16,1,-63.02,46.72555556,3934
429,16,2,-62.98277778,46.72472222,3935
429,16,3,-62.95472222,46.7275,3936
429,16,4,-62.93805556,46.69222222,3937
429,16,5,-62.98555556,46.6875,3938
429,16,6,-63.02,46.68944444,3939
429,16,7,-62.97916667,46.65583333,3940
429,16,8,-63.01888889,46.64611111,3941
429,16,9,-63.05583333,46.64361111,3942
429,16,10,-63.05083333,46.61083333,3943
429,17,1,-63.15583333,46.64166667,3944
429,17,2,-63.1225,46.64166667,3945
429,17,3,-63.08916667,46.6425,3946
429,17,4,-63.09027778,46.60361111,3947
429,17,5,-63.12361111,46.60472222,3948
429,17,6,-63.15972222,46.60361111,3949
429,17,7,-63.10722222,46.56666667,3950
429,17,8,-63.15972222,46.5675,3951
429,17,9,-63.14555556,46.53638889,3952
429,17,10,-63.19527778,46.53638889,3953
429,18,1,-63.25805556,46.64361111,3954
429,18,2,-63.22472222,46.64166667,3955
429,18,3,-63.19527778,46.64083333,3956
429,18,4,-63.19277778,46.60194444,3957
429,18,5,-63.2275,46.60111111,3958
429,18,6,-63.25805556,46.60194444,3959
429,18,7,-63.29388889,46.60277778,3960
429,18,8,-63.26833333,46.57,3961
429,18,9,-63.22472222,46.56472222,3962
429,18,10,-63.19166667,46.5675,3963
429,19,1,-63.18777778,46.7275,3964
429,19,2,-63.15444444,46.72555556,3965
429,19,3,-63.12,46.72638889,3966
429,19,4,-63.08388889,46.72555556,3967
429,19,5,-63.05333333,46.72833333,3968
429,19,6,-63.05583333,46.68583333,3969
429,19,7,-63.08777778,46.68666667,3970
429,19,8,-63.1225,46.68222222,3971
429,19,9,-63.15333333,46.68666667,3972
429,19,10,-63.19166667,46.68583333,3973
429,20,1,-63.18888889,46.81027778,3974
429,20,2,-63.15583333,46.80861111,3975
429,20,3,-63.12111111,46.81111111,3976
429,20,4,-63.08527778,46.81194444,3977
429,20,5,-63.05194444,46.81111111,3978
429,20,6,-63.05333333,46.76444444,3979
429,20,7,-63.08666667,46.77138889,3980
429,20,8,-63.12111111,46.76972222,3981
429,20,9,-63.15583333,46.76888889,3982
429,20,10,-63.19166667,46.76611111,3983
429,21,1,-63.19027778,46.89388889,3984
429,21,2,-63.15583333,46.89388889,3985
429,21,3,-63.12111111,46.89472222,3986
429,21,4,-63.08388889,46.89472222,3987
429,21,5,-63.05083333,46.89305556,3988
429,21,6,-63.05472222,46.85083333,3989
429,21,7,-63.08527778,46.85083333,3990
429,21,8,-63.1225,46.84888889,3991
429,21,9,-63.15444444,46.85083333,3992
429,21,10,-63.18888889,46.84972222,3993
429,22,1,-63.19027778,46.97638889,3994
429,22,2,-63.15194444,46.97472222,3995
429,22,3,-63.12,46.97722222,3996
429,22,4,-63.08277778,46.97638889,3997
429,22,5,-63.05333333,46.97722222,3998
429,22,6,-63.05333333,46.93611111,3999
429,22,7,-63.08277778,46.93694444,4000
429,22,8,-63.12111111,46.93333333,4001
429,22,9,-63.15333333,46.93083333,4002
429,22,10,-63.19027778,46.93,4003
429,23,1,-63.19027778,47.0625,4004
429,23,2,-63.15583333,47.0625,4005
429,23,3,-63.1225,47.06333333,4006
429,23,4,-63.08527778,47.06138889,4007
429,23,5,-63.05333333,47.06138889,4008
429,23,6,-63.05472222,47.02111111,4009
429,23,7,-63.08666667,47.02111111,4010
429,23,8,-63.12111111,47.02027778,4011
429,23,9,-63.15583333,47.01861111,4012
429,23,10,-63.19027778,47.01944444,4013
429,24,1,-63.19027778,47.14472222,4014
429,24,2,-63.15694444,47.14472222,4015
429,24,3,-63.12111111,47.14555556,4016
429,24,4,-63.08277778,47.14638889,4017
429,24,5,-63.05472222,47.14555556,4018
429,24,6,-63.05583333,47.10194444,4019
429,24,7,-63.08777778,47.10277778,4020
429,24,8,-63.11722222,47.10194444,4021
429,24,9,-63.15833333,47.10194444,4022
429,24,10,-63.18527778,47.10444444,4023
429,25,1,-63.35777778,47.14222222,4024
429,25,2,-63.31944444,47.14388889,4025
429,25,3,-63.29277778,47.14388889,4026
429,25,4,-63.25944444,47.14138889,4027
429,25,5,-63.22611111,47.14472222,4028
429,25,6,-63.22611111,47.09916667,4029
429,25,7,-63.25805556,47.09833333,4030
429,25,8,-63.29,47.1,4031
429,25,9,-63.32333333,47.10111111,4032
429,25,10,-63.35666667,47.10111111,4033
429,26,1,-63.35916667,47.06138889,4034
429,26,2,-63.32083333,47.05888889,4035
429,26,3,-63.29,47.06138889,4036
429,26,4,-63.25555556,47.06138889,4037
429,26,5,-63.22361111,47.06138889,4038
429,26,6,-63.22361111,47.01861111,4039
429,26,7,-63.25666667,47.01777778,4040
429,26,8,-63.29138889,47.01666667,4041
429,26,9,-63.32083333,47.01861111,4042
429,26,10,-63.35527778,47.01944444,4043
429,27,1,-63.35777778,46.97555556,4044
429,27,2,-63.32472222,46.97555556,4045
429,27,3,-63.2875,46.97555556,4046
429,27,4,-63.25805556,46.97555556,4047
429,27,5,-63.22611111,46.97555556,4048
429,27,6,-63.22472222,46.93333333,4049
429,27,7,-63.25944444,46.93333333,4050
429,27,8,-63.29277778,46.93416667,4051
429,27,9,-63.32333333,46.93527778,4052
429,27,10,-63.35777778,46.93527778,4053
429,28,1,-63.35777778,46.89305556,4054
429,28,2,-63.32722222,46.89111111,4055
429,28,3,-63.29138889,46.89305556,4056
429,28,4,-63.25805556,46.89222222,4057
429,28,5,-63.22611111,46.89388889,4058
429,28,6,-63.22611111,46.84972222,4059
429,28,7,-63.25805556,46.85333333,4060
429,28,8,-63.2875,46.84972222,4061
429,28,9,-63.32222222,46.85166667,4062
429,28,10,-63.35777778,46.85333333,4063
429,29,1,-63.35777778,46.81111111,4064
429,29,2,-63.32222222,46.8075,4065
429,29,3,-63.29,46.80861111,4066
429,29,4,-63.26083333,46.81027778,4067
429,29,5,-63.22361111,46.80916667,4068
429,29,6,-63.22861111,46.76611111,4069
429,29,7,-63.25944444,46.76527778,4070
429,29,8,-63.29138889,46.76527778,4071
429,29,9,-63.32222222,46.76694444,4072
429,29,10,-63.35916667,46.76777778,4073
429,30,1,-63.35666667,46.72638889,4074
429,30,2,-63.32222222,46.72388889,4075
429,30,3,-63.28888889,46.72638889,4076
429,30,4,-63.25666667,46.72472222,4077
429,30,5,-63.22361111,46.72555556,4078
429,30,6,-63.22472222,46.68583333,4079
429,30,7,-63.25666667,46.685,4080
429,30,8,-63.29,46.68416667,4081
429,30,9,-63.32472222,46.68666667,4082
429,30,10,-63.35666667,46.68666667,4083
429,31,1,-63.29138889,46.6425,4084
429,31,2,-63.32222222,46.64166667,4085
429,31,3,-63.35527778,46.64166667,4086
429,31,4,-63.39,46.64361111,4087
429,31,5,-63.42444444,46.64166667,4088
429,31,6,-63.46666667,46.61416667,4089
429,31,7,-63.42333333,46.60638889,4090
429,31,8,-63.39111111,46.60194444,4091
429,31,9,-63.35916667,46.59916667,4092
429,31,10,-63.32722222,46.59833333,4093
429,32,1,-63.52305556,46.72472222,4094
429,32,2,-63.48972222,46.72388889,4095
429,32,3,-63.45527778,46.72555556,4096
429,32,4,-63.42333333,46.72555556,4097
429,32,5,-63.39111111,46.72472222,4098
429,32,6,-63.39111111,46.68222222,4099
429,32,7,-63.42333333,46.68416667,4100
429,32,8,-63.45638889,46.685,4101
429,32,9,-63.48972222,46.68416667,4102
429,32,10,-63.52305556,46.685,4103
429,33,1,-63.52416667,46.81111111,4104
429,33,2,-63.49111111,46.80861111,4105
429,33,3,-63.45777778,46.80861111,4106
429,33,4,-63.42444444,46.80861111,4107
429,33,5,-63.3925,46.80861111,4108
429,33,6,-63.39111111,46.76527778,4109
429,33,7,-63.42333333,46.76444444,4110
429,33,8,-63.45638889,46.76527778,4111
429,33,9,-63.48972222,46.76777778,4112
429,33,10,-63.52416667,46.76611111,4113
429,34,1,-63.52166667,46.89472222,4114
429,34,2,-63.48861111,46.89388889,4115
429,34,3,-63.45777778,46.89305556,4116
429,34,4,-63.42055556,46.89388889,4117
429,34,5,-63.39111111,46.89222222,4118
429,34,6,-63.395,46.84638889,4119
429,34,7,-63.42444444,46.84722222,4120
429,34,8,-63.45527778,46.84638889,4121
429,34,9,-63.48861111,46.84722222,4122
429,34,10,-63.52416667,46.85083333,4123
429,35,1,-63.52555556,46.97722222,4124
429,35,2,-63.49222222,46.97388889,4125
